Time Ia Ib Ic Ia Ib Ic
0.029659999999998962 -0.17982024758111947 1.0945910844384343e-05 0.17980929101213405 -0.17982024758111947 1.0945910844384343e-05 0.17980929101213405
0.029669999999998961 -0.1800568725229823 1.0818013151947525e-05 0.18004605806254403 -0.1800568725229823 1.0818013151947525e-05 0.18004605806254403
0.029679999999998961 -0.1802909395109964 1.0700773600547109e-05 0.18028023873739585 -0.1802909395109964 1.0700773600547109e-05 0.18028023873739585
0.02968999999999896 -0.18052246275601647 1.0587086762825493e-05 0.18051188988010836 -0.18052246275601647 1.0587086762825493e-05 0.18051188988010836
0.02969999999999896 -0.18075141383633309 1.0466294497746276e-05 0.18074094754183534 -0.18075141383633309 1.0466294497746276e-05 0.18074094754183534
0.029709999999998959 -0.18097782117365568 1.0349054946345859e-05 0.1809674614605683 -0.18097782117365568 1.0349054946345859e-05 0.1809674614605683
0.029719999999998959 -0.18120161371371069 1.0224709967587842e-05 0.18119139610917046 -0.18120161371371069 1.0224709967587842e-05 0.18119139610917046
0.029729999999998959 -0.18142284829991695 1.0111023129866226e-05 0.18141274438221444 -0.18142284829991695 1.0111023129866226e-05 0.18141274438221444
0.029739999999998958 -0.18164149651056505 9.9831254374294076e-06 0.18163152049055498 -0.18164149651056505 9.9831254374294076e-06 0.18163152049055498
0.029749999999998958 -0.18185760097821912 9.8765440270653926e-06 0.18184771022333734 -0.18185760097821912 9.8765440270653926e-06 0.18184771022333734
0.029759999999998957 -0.1820710906486056 9.7557517619861756e-06 0.18206132779141626 -0.1820710906486056 9.7557517619861756e-06 0.18206132779141626
0.029769999999998957 -0.1822819797325792 9.638512210585759e-06 0.18227235187850965 -0.1822819797325792 9.638512210585759e-06 0.18227235187850965
0.029779999999998957 -0.18249031086270406 9.510614518148941e-06 0.18248077537919016 -0.18249031086270406 9.510614518148941e-06 0.18248077537919016
0.029789999999998956 -0.18269601298470661 9.411138535142527e-06 0.18268661960973986 -0.18269601298470661 9.411138535142527e-06 0.18268661960973986
0.029799999999998956 -0.18289914294200571 9.2850171995451092e-06 0.18288985614844933 -0.18289914294200571 9.2850171995451092e-06 0.18288985614844933
0.029809999999998955 -0.1830996438911825 9.1553431502688909e-06 0.18309049210074591 -0.1830996438911825 9.1553431502688909e-06 0.18309049210074591
0.029819999999998955 -0.18329757267565583 9.0256691009926726e-06 0.18328855588833903 -0.18329757267565583 9.0256691009926726e-06 0.18328855588833903
0.029829999999998955 -0.18349290087371628 8.9155349769498571e-06 0.18348398356238249 -0.18349290087371628 8.9155349769498571e-06 0.18348398356238249
0.029839999999998954 -0.18368561427450913 8.8071772097464418e-06 0.18367682486086778 -0.18368561427450913 8.8071772097464418e-06 0.18367682486086778
0.029849999999998954 -0.18387569866717968 8.6757268036308233e-06 0.1838670300458034 -0.18387569866717968 8.6757268036308233e-06 0.1838670300458034
0.029859999999998953 -0.18406318247343734 8.5655926795880077e-06 0.18405463464432614 -0.18406318247343734 8.5655926795880077e-06 0.18405463464432614
0.029869999999998953 -0.1842480514824274 8.4359186303117895e-06 0.18423961734015393 -0.1842480514824274 8.4359186303117895e-06 0.18423961734015393
0.029879999999998953 -0.18443031990500458 8.3240081494295737e-06 0.18442200655499619 -0.18443031990500458 8.3240081494295737e-06 0.18442200655499619
0.029889999999998952 -0.18460994510860473 8.1961104569927556e-06 0.18460175255086142 -0.18460994510860473 8.1961104569927556e-06 0.18460175255086142
0.029899999999998952 -0.18478695551493729 8.0859763329499401e-06 0.18477886953860434 -0.18478695551493729 8.0859763329499401e-06 0.18477886953860434
0.029909999999998951 -0.18496133691314753 7.9669604247101233e-06 0.18495337172907966 -0.18496133691314753 7.9669604247101233e-06 0.18495337172907966
0.029919999999998951 -0.18513307509238075 7.8497208733097068e-06 0.18512524491143267 -0.18513307509238075 7.8497208733097068e-06 0.18512524491143267
0.02992999999999895 -0.18530219847434637 7.7200468240334885e-06 0.18529449619109073 -0.18530219847434637 7.7200468240334885e-06 0.18529449619109073
0.02993999999999895 -0.18546869284818968 7.5992545589542715e-06 0.18546109004091704 -0.18546869284818968 7.5992545589542715e-06 0.18546109004091704
0.02994999999999895 -0.18563251558134652 7.4784622938750545e-06 0.18562505488262104 -0.18563251558134652 7.4784622938750545e-06 0.18562505488262104
0.029959999999998949 -0.18579375193894521 7.3594463856352377e-06 0.18578639071620273 -0.18579375193894521 7.3594463856352377e-06 0.18578639071620273
0.029969999999998949 -0.18595231665585743 7.2315486931984196e-06 0.18594509754166211 -0.18595231665585743 7.2315486931984196e-06 0.18594509754166211
0.029979999999998948 -0.18610823815379263 7.1160854986374034e-06 0.18610113272643503 -0.18610823815379263 7.1160854986374034e-06 0.18610113272643503
0.029989999999998948 -0.18626153064360551 6.9952932335581863e-06 0.18625453890308563 -0.18626153064360551 6.9952932335581863e-06 0.18625453890308563
0.029999999999998948 -0.18641216570358665 6.8691718979607685e-06 0.18640530186075921 -0.18641216570358665 6.8691718979607685e-06 0.18640530186075921
0.030009999999998947 -0.18656015754459077 6.7483796328815515e-06 0.18655342159945576 -0.18656015754459077 6.7483796328815515e-06 0.18655342159945576
0.030019999999998947 -0.18670549195576314 6.6222582972841337e-06 0.18669888390832057 -0.18670549195576314 6.6222582972841337e-06 0.18669888390832057
0.030029999999998946 -0.18684815472624905 6.5121241732413182e-06 0.18684167457649892 -0.18684815472624905 6.5121241732413182e-06 0.18684167457649892
0.030039999999998946 -0.18698818848861265 6.3771210534468992e-06 0.18698180781484552 -0.18698818848861265 6.3771210534468992e-06 0.18698180781484552
0.030049999999998946 -0.18712557903199922 6.2527760746888816e-06 0.18711932625592453 -0.18712557903199922 6.2527760746888816e-06 0.18711932625592453
0.030059999999998945 -0.18726028372384462 6.1390892369672656e-06 0.18725415884546237 -0.18726028372384462 6.1390892369672656e-06 0.18725415884546237
0.030069999999998945 -0.18739231677500356 6.0200733287274488e-06 0.18738630558345903 -0.18739231677500356 6.0200733287274488e-06 0.18738630558345903
0.030079999999998944 -0.18752173502889491 5.8832938520936295e-06 0.1875158375241881 -0.18752173502889491 5.8832938520936295e-06 0.1875158375241881
0.030089999999998944 -0.18764842479868094 5.7713833712114138e-06 0.18764266940252128 -0.18764842479868094 5.7713833712114138e-06 0.18764266940252128
0.030099999999998944 -0.18777248556034465 5.6470383924533962e-06 0.187766829640168 -0.18777248556034465 5.6470383924533962e-06 0.187766829640168
0.030109999999998943 -0.18789388889217662 5.5262461273741792e-06 0.18788834665883769 -0.18789388889217662 5.5262461273741792e-06 0.18788834665883769
0.030119999999998943 -0.1880125921616127 5.3965720780979609e-06 0.18800717782596621 -0.1880125921616127 5.3965720780979609e-06 0.18800717782596621
0.030129999999998942 -0.18812862379036233 5.2757798130187439e-06 0.1881233657741177 -0.18812862379036233 5.2757798130187439e-06 0.1881233657741177
0.030139999999998942 -0.18824199798928021 5.1567639047789271e-06 0.18823683944901859 -0.18824199798928021 5.1567639047789271e-06 0.18823683944901859
0.030149999999998942 -0.18835270054751163 5.0270898555027088e-06 0.18834765569408773 -0.18835270054751163 5.0270898555027088e-06 0.18834765569408773
0.030159999999998941 -0.18846070304334717 4.9062975904234918e-06 0.18845580029847042 -0.18846070304334717 4.9062975904234918e-06 0.18845580029847042
0.030169999999998941 -0.18856603389849624 4.787281682183675e-06 0.18856124484045722 -0.18856603389849624 4.787281682183675e-06 0.18856124484045722
0.03017999999999894 -0.18866870732381358 4.6647130602650577e-06 0.18866404616346699 -0.18866870732381358 4.6647130602650577e-06 0.18866404616346699
0.03018999999999894 -0.18876866647588031 4.5421444383464404e-06 0.18876413321322616 -0.18876866647588031 4.5421444383464404e-06 0.18876413321322616
0.030199999999998939 -0.18886595398726058 4.4249048869460239e-06 0.18886153441144415 -0.18886595398726058 4.4249048869460239e-06 0.18886153441144415
0.030209999999998939 -0.18896058406880911 4.2952308376698056e-06 0.18895627817983041 -0.18896058406880911 4.2952308376698056e-06 0.18895627817983041
0.030219999999998939 -0.18905251408796175 4.1655567883935873e-06 0.18904833609667548 -0.18905251408796175 4.1655567883935873e-06 0.18904833609667548
0.030229999999998938 -0.18914174404471851 4.0447645233143703e-06 0.18913770816197939 -0.18914174404471851 4.0447645233143703e-06 0.18913770816197939
0.030239999999998938 -0.18922828814993409 3.9275249719139538e-06 0.18922436595403269 -0.18922828814993409 3.9275249719139538e-06 0.18922436595403269
0.030249999999998937 -0.18931214640360849 3.7978509226377355e-06 0.18930835210539954 -0.18931214640360849 3.7978509226377355e-06 0.18930835210539954
0.030259999999998937 -0.18939330459488701 3.6788350143979187e-06 0.18938963819437049 -0.18939330459488701 3.6788350143979187e-06 0.18938963819437049
0.030269999999998937 -0.18947177693462436 3.5527136788005009e-06 0.18946823843180027 -0.18947177693462436 3.5527136788005009e-06 0.18946823843180027
0.030279999999998936 -0.18954756342282053 3.4336977705606841e-06 0.18954413860683417 -0.18954756342282053 3.4336977705606841e-06 0.18954413860683417
0.030289999999998936 -0.18962067827033025 3.2969182939268649e-06 0.18961738135203632 -0.18962067827033025 3.2969182939268649e-06 0.18961738135203632
0.030299999999998935 -0.18969107884458936 3.1779023856870481e-06 0.18968788140227844 -0.18969107884458936 3.1779023856870481e-06 0.18968788140227844
0.030309999999998935 -0.18975875093474315 3.0606628342866316e-06 0.18975569560097938 -0.18975875093474315 3.0606628342866316e-06 0.18975569560097938
0.030319999999998935 -0.1898237655950652 2.9309887850104133e-06 0.18982083815899387 -0.1898237655950652 2.9309887850104133e-06 0.18982083815899387
0.030329999999998934 -0.18988606598213664 2.8101965199311962e-06 0.18988325223290303 -0.18988606598213664 2.8101965199311962e-06 0.18988325223290303
0.030339999999998934 -0.18994568051766691 2.6929569685307797e-06 0.18994299466612574 -0.18994568051766691 2.6929569685307797e-06 0.18994299466612574
0.030349999999998933 -0.19000256656909187 2.5597302055757609e-06 0.19000002282609785 -0.19000256656909187 2.5597302055757609e-06 0.19000002282609785
0.030359999999998933 -0.19005676676897565 2.4389379404965439e-06 0.19005435092367406 -0.19005676676897565 2.4389379404965439e-06 0.19005435092367406
0.030369999999998933 -0.19010829532817297 2.3137047833188262e-06 0.19010596474799968 -0.19010829532817297 2.3137047833188262e-06 0.19010596474799968
0.030379999999998932 -0.19015709540326498 2.1840307340426079e-06 0.19015490693163883 -0.19015709540326498 2.1840307340426079e-06 0.19015490693163883
0.030389999999998932 -0.19020318120510638 2.0730084315800923e-06 0.19020113484202739 -0.19020318120510638 2.0730084315800923e-06 0.19020113484202739
0.030399999999998931 -0.19024659536626132 1.9442225607235741e-06 0.19024466269002005 -0.19024659536626132 1.9442225607235741e-06 0.19024466269002005
0.030409999999998931 -0.19028729525416566 1.8092194409291551e-06 0.19028547626476211 -0.19028729525416566 1.8092194409291551e-06 0.19028547626476211
0.030419999999998931 -0.19032528086881939 1.6999734953060397e-06 0.19032358977710828 -0.19032528086881939 1.6999734953060397e-06 0.19032358977710828
0.03042999999999893 -0.19036055221022252 1.5649703755116207e-06 0.19035900322705857 -0.19036055221022252 1.5649703755116207e-06 0.19035900322705857
0.03043999999999893 -0.19039313770008448 1.4450662888521038e-06 0.19039168819290353 -0.19039313770008448 1.4450662888521038e-06 0.19039168819290353
0.030449999999998929 -0.19042300891669584 1.3224976669334865e-06 0.19042168730720732 -0.19042300891669584 1.3224976669334865e-06 0.19042168730720732
0.030459999999998929 -0.1904501800709113 1.1919354392375681e-06 0.19044898635911522 -0.1904501800709113 1.1919354392375681e-06 0.19044898635911522
0.030469999999998928 -0.19047463695187616 1.0693668173189508e-06 0.19047357113777252 -0.19047463695187616 1.0693668173189508e-06 0.19047357113777252
0.030479999999998928 -0.19049637955959042 9.50350909079134e-07 0.19049544164317922 -0.19049637955959042 9.50350909079134e-07 0.19049544164317922
0.030489999999998928 -0.19051543631576351 8.3311135767871747e-07 0.19051461208619003 -0.19051543631576351 8.3311135767871747e-07 0.19051461208619003
0.030499999999998927 -0.19053176458783128 7.0166095156309893e-07 0.19053106825595023 -0.19053176458783128 7.0166095156309893e-07 0.19053106825595023
0.030509999999998927 -0.19054539279750315 5.773159728050814e-07 0.19054483857416926 -0.19054539279750315 5.773159728050814e-07 0.19054483857416926
0.030519999999998926 -0.19055632094477915 4.4941828036826337e-07 0.19055588040828297 -0.19055632094477915 4.4941828036826337e-07 0.19055588040828297
0.030529999999998926 -0.19056454902965925 3.2329694477084558e-07 0.1905642221800008 -0.19056454902965925 3.2329694477084558e-07 0.1905642221800008
0.030539999999998926 -0.19057003441957931 2.0250467969162855e-07 0.1905698354676133 -0.19057003441957931 2.0250467969162855e-07 0.1905698354676133
0.030549999999998925 -0.19057283395795821 8.3488771451811772e-08 0.19057276290368463 -0.19057283395795821 8.3488771451811772e-08 0.19057276290368463
0.030559999999998925 -0.1905729192230865 -4.2632564145606011e-08 0.19057297606650536 -0.1905729192230865 -4.2632564145606011e-08 0.19057297606650536
0.030569999999998924 -0.1905703044258189 -1.723066134218243e-07 0.1905704891669302 -0.1905703044258189 -1.723066134218243e-07 0.1905704891669302
0.030579999999998924 -0.19056498956615542 -2.9309887850104133e-07 0.19056528799410444 -0.19056498956615542 -2.9309887850104133e-07 0.19056528799410444
0.030589999999998924 -0.19055694622238661 -4.2099657093785936e-07 0.19055735833717335 -0.19055694622238661 -4.2099657093785936e-07 0.19055735833717335
0.030599999999998923 -0.19054618860536721 -5.3823612233827589e-07 0.1905467428287011 -0.19054618860536721 -5.3823612233827589e-07 0.1905467428287011
0.030609999999998923 -0.19053274513680662 -6.7679195581149543e-07 0.19053342725783295 -0.19053274513680662 -6.7679195581149543e-07 0.19053342725783295
0.030619999999998922 -0.19051658739499544 -7.9580786405131221e-07 0.19051739741371421 -0.19051658739499544 -7.9580786405131221e-07 0.19051739741371421
0.030629999999998922 -0.19049770116907894 -9.2548191332753049e-07 0.19049863908549014 -0.19049770116907894 -9.2548191332753049e-07 0.19049863908549014
0.030639999999998922 -0.19047612909162126 -1.0444978215673473e-06 0.19047718069487019 -0.19047612909162126 -1.0444978215673473e-06 0.19047718069487019
0.030649999999998921 -0.19045184274091298 -1.1706191571647651e-06 0.19045303645270906 -0.19045184274091298 -1.1706191571647651e-06 0.19045303645270906
0.030659999999998921 -0.19042485632780881 -1.2967404927621828e-06 0.19042614951558789 -0.19042485632780881 -1.2967404927621828e-06 0.19042614951558789
0.03066999999999892 -0.19039516985230875 -1.4139800441625994e-06 0.19039659093778027 -0.19039516985230875 -1.4139800441625994e-06 0.19039659093778027
0.03067999999999892 -0.19036276910355809 -1.5436540934388177e-06 0.19036431808672205 -0.19036276910355809 -1.5436540934388177e-06 0.19036431808672205
0.03068999999999892 -0.19032766829241154 -1.6733281427150359e-06 0.19032933096241322 -0.19032766829241154 -1.6733281427150359e-06 0.19032933096241322
0.030699999999998919 -0.19028985320801439 -1.794120407794253e-06 0.19029167219741794 -0.19028985320801439 -1.794120407794253e-06 0.19029167219741794
0.030709999999998919 -0.19024932385036664 -1.922018100231071e-06 0.19025124231575319 -0.19024932385036664 -1.922018100231071e-06 0.19025124231575319
0.030719999999998918 -0.19020609443032299 -2.0392576516314875e-06 0.19020814079340198 -0.19020609443032299 -2.0392576516314875e-06 0.19020814079340198
0.030729999999998918 -0.19016017915873817 -2.1636026303895051e-06 0.19016233920865488 -0.19016017915873817 -2.1636026303895051e-06 0.19016233920865488
0.030739999999998917 -0.19011154961390275 -2.2843948954687221e-06 0.19011385177236662 -0.19011154961390275 -2.2843948954687221e-06 0.19011385177236662
0.030749999999998917 -0.19006022000667144 -2.4087398742267396e-06 0.19006263585197303 -0.19006022000667144 -2.4087398742267396e-06 0.19006263585197303
0.030759999999998917 -0.19000620454789896 -2.5437429940211587e-06 0.19000873408003827 -0.19000620454789896 -2.5437429940211587e-06 0.19000873408003827
0.030769999999998916 -0.18994944639416644 -2.6574298317427747e-06 0.18995214645656233 -0.18994944639416644 -2.6574298317427747e-06 0.18995214645656233
0.030779999999998916 -0.18989003081060218 -2.7817748105007922e-06 0.18989281613812636 -0.18989003081060218 -2.7817748105007922e-06 0.18989281613812636
0.030789999999998915 -0.18982791516464204 -2.9132252166164108e-06 0.18983081417900394 -0.18982791516464204 -2.9132252166164108e-06 0.18983081417900394
0.030799999999998915 -0.18976308524543128 -3.0269120543380268e-06 0.18976611215748562 -0.18976308524543128 -3.0269120543380268e-06 0.18976611215748562
0.030809999999998915 -0.18969556947467936 -3.1619151741324458e-06 0.18969873849528085 -0.18969556947467936 -3.1619151741324458e-06 0.18969873849528085
0.030819999999998914 -0.18962535364153155 -3.2791547255328624e-06 0.18962860792726133 -0.18962535364153155 -3.2791547255328624e-06 0.18962860792726133
0.030829999999998914 -0.18955243774598785 -3.4070524179696804e-06 0.18955583414026478 -0.18955243774598785 -3.4070524179696804e-06 0.18955583414026478
0.030839999999998913 -0.18947682178804826 -3.5242919693700969e-06 0.18948034608001763 -0.18947682178804826 -3.5242919693700969e-06 0.18948034608001763
0.030849999999998913 -0.18939850576771278 -3.645084234449314e-06 0.1894021721682293 -0.18939850576771278 -3.645084234449314e-06 0.1894021721682293
0.030859999999998913 -0.18931751810669084 -3.7694292132073315e-06 0.18932129819404508 -0.18931751810669084 -3.7694292132073315e-06 0.18932129819404508
0.030869999999998912 -0.18923383038327302 -3.893774191965349e-06 0.1892377383683197 -0.18923383038327302 -3.893774191965349e-06 0.1892377383683197
0.030879999999998912 -0.18914745680831402 -4.0145664570445661e-06 0.18915147848019842 -0.18914745680831402 -4.0145664570445661e-06 0.18915147848019842
0.030889999999998911 -0.18905841159266856 -4.1495695768389851e-06 0.18906254695139069 -0.18905841159266856 -4.1495695768389851e-06 0.18906254695139069
0.030899999999998911 -0.18896666631462722 -4.2703618419182021e-06 0.18897091536018706 -0.18896666631462722 -4.2703618419182021e-06 0.18897091536018706
0.030909999999998911 -0.1888722351850447 -4.3911541069974191e-06 0.18887661212829698 -0.1888722351850447 -4.3911541069974191e-06 0.18887661212829698
0.03091999999999891 -0.1887751039930663 -4.5119463720766362e-06 0.18877963725572044 -0.1887751039930663 -4.5119463720766362e-06 0.18877963725572044
0.03092999999999891 -0.18867530116040143 -4.6398440645134542e-06 0.1886799481098933 -0.18867530116040143 -4.6398440645134542e-06 0.1886799481098933
0.030939999999998909 -0.18857282668705011 -4.7535309022350702e-06 0.1885775873233797 -0.18857282668705011 -4.7535309022350702e-06 0.1885775873233797
0.030949999999998909 -0.18846766636215762 -4.8885340220294893e-06 0.18847254068532493 -0.18846766636215762 -4.8885340220294893e-06 0.18847254068532493
0.030959999999998909 -0.18835980597486923 -5.0093262871087063e-06 0.1883648224065837 -0.18835980597486923 -5.0093262871087063e-06 0.1883648224065837
0.030969999999998908 -0.18824928815774911 -5.1301185521879233e-06 0.18825443248715601 -0.18824928815774911 -5.1301185521879233e-06 0.18825443248715601
0.030979999999998908 -0.18813609869994252 -5.2580162446247414e-06 0.18814134250533243 -0.18813609869994252 -5.2580162446247414e-06 0.18814134250533243
0.030989999999998907 -0.18802022339059477 -5.3681503686675569e-06 0.18802559509367711 -0.18802022339059477 -5.3681503686675569e-06 0.18802559509367711
0.030999999999998907 -0.18790169065141527 -5.4924953474255744e-06 0.18790719025219005 -0.18790169065141527 -5.4924953474255744e-06 0.18790719025219005
0.031009999999998906 -0.18778045784983988 -5.6203930398623925e-06 0.18778609955916181 -0.18778045784983988 -5.6203930398623925e-06 0.18778609955916181
0.031019999999998906 -0.18765659604014218 -5.737632591262809e-06 0.18766235143630183 -0.18765659604014218 -5.737632591262809e-06 0.18766235143630183
0.031029999999998906 -0.18753006258975802 -5.865530283699627e-06 0.1875359316727554 -0.18753006258975802 -5.865530283699627e-06 0.1875359316727554
0.031039999999998905 -0.18740084328783269 -5.9898752624576446e-06 0.18740681184681307 -0.18740084328783269 -5.9898752624576446e-06 0.18740681184681307
0.031049999999998905 -0.18726896655607561 -6.1106675275368616e-06 0.18727507722360315 -0.18726896655607561 -6.1106675275368616e-06 0.18727507722360315
0.031059999999998904 -0.18713444660534151 -6.2350125062948791e-06 0.18714067095970677 -0.18713444660534151 -6.2350125062948791e-06 0.18714067095970677
0.031069999999998904 -0.18699724080306623 -6.3522520576952957e-06 0.18700359305512393 -0.18699724080306623 -6.3522520576952957e-06 0.18700359305512393
0.031079999999998904 -0.18685737757095922 -6.4837024638109142e-06 0.18686387193156406 -0.18685737757095922 -6.4837024638109142e-06 0.18686387193156406
0.031089999999998903 -0.18671485690902045 -6.6009420152113307e-06 0.18672147916731774 -0.18671485690902045 -6.6009420152113307e-06 0.18672147916731774
0.031099999999998903 -0.18656970723895938 -6.7217342802905478e-06 0.18657642897323967 -0.18656970723895938 -6.7217342802905478e-06 0.18657642897323967
0.031109999999998902 -0.18642190013906657 -6.8425265453697648e-06 0.18642874977103929 -0.18642190013906657 -6.8425265453697648e-06 0.18642874977103929
0.031119999999998902 -0.18627143560934201 -6.9633188104489818e-06 0.18627839892815246 -0.18627143560934201 -6.9633188104489818e-06 0.18627839892815246
0.031129999999998902 -0.18611832786064042 -7.0912165028857999e-06 0.18612541907714331 -0.18611832786064042 -7.0912165028857999e-06 0.18612541907714331
0.031139999999998901 -0.18596257689296181 -7.2191141953226179e-06 0.18596978179630241 -0.18596257689296181 -7.2191141953226179e-06 0.18596978179630241
0.031149999999998901 -0.18580418270630616 -7.3292483193654334e-06 0.18581150129648449 -0.18580418270630616 -7.3292483193654334e-06 0.18581150129648449
0.0311599999999989 -0.18564313108981878 -7.4464878707658499e-06 0.18565060599939898 -0.18564313108981878 -7.4464878707658499e-06 0.18565060599939898
0.0311699999999989 -0.18547945046520908 -7.581490990560269e-06 0.185487039061627 -0.18547945046520908 -7.581490990560269e-06 0.185487039061627
0.0311799999999989 -0.18531312662162236 -7.688072400924284e-06 0.185320828904878 -0.18531312662162236 -7.688072400924284e-06 0.185320828904878
0.031189999999998899 -0.18514418798076804 -7.808864666003501e-06 0.18515197552915197 -0.18514418798076804 -7.808864666003501e-06 0.18515197552915197
0.031199999999998899 -0.18497260612093669 -7.9296569310827181e-06 0.18498053577786777 -0.18497260612093669 -7.9296569310827181e-06 0.18498053577786777
0.031209999999998898 -0.18479840946383774 -8.0575546235195361e-06 0.18480646701846126 -0.18479840946383774 -8.0575546235195361e-06 0.18480646701846126
0.031219999999998898 -0.18462156958776177 -8.1854523159563541e-06 0.18462975504007773 -0.18462156958776177 -8.1854523159563541e-06 0.18462975504007773
0.031229999999998898 -0.1844421149144182 -8.2991391536779702e-06 0.18445039984271716 -0.1844421149144182 -8.2991391536779702e-06 0.18445039984271716
0.031239999999998897 -0.18426003123295231 -8.4199314187571872e-06 0.184268429848089 -0.18426003123295231 -8.4199314187571872e-06 0.184268429848089
0.031249999999998897 -0.18407533275421883 -8.5407236838364042e-06 0.18408387347790267 -0.18407533275421883 -8.5407236838364042e-06 0.18408387347790267
0.0312599999999989 -0.18388801947821776 -8.6544105215580203e-06 0.18389667388873931 -0.18388801947821776 -8.6544105215580203e-06 0.18389667388873931
0.031269999999998903 -0.18369807719409437 -8.7752027866372373e-06 0.18370684529145365 -0.18369807719409437 -8.7752027866372373e-06 0.18370684529145365
0.031279999999998906 -0.18350554853441281 -8.9031004790740553e-06 0.18351445874031924 -0.18350554853441281 -8.9031004790740553e-06 0.18351445874031924
0.031289999999998909 -0.18331040507746366 -9.0238927441532724e-06 0.18331942897020781 -0.18331040507746366 -9.0238927441532724e-06 0.18331942897020781
0.031299999999998912 -0.18311264682324691 -9.1304741545172874e-06 0.18312178440282878 -0.18311264682324691 -9.1304741545172874e-06 0.18312178440282878
0.031309999999998915 -0.18291228798261727 -9.2512664195965044e-06 0.18292152503818215 -0.18291228798261727 -9.2512664195965044e-06 0.18292152503818215
0.031319999999998918 -0.18270934276642947 -9.3791641120333225e-06 0.18271872193054151 -0.18270934276642947 -9.3791641120333225e-06 0.18271872193054151
0.031329999999998921 -0.18250379696382879 -9.4999563771125395e-06 0.18251327560392383 -0.18250379696382879 -9.4999563771125395e-06 0.18251327560392383
0.031339999999998924 -0.18229565057481523 -9.6136432148341555e-06 0.1823052571126027 -0.18229565057481523 -9.6136432148341555e-06 0.1823052571126027
0.031349999999998927 -0.18208488938853407 -9.7344354799133725e-06 0.18209463803486869 -0.18208488938853407 -9.7344354799133725e-06 0.18209463803486869
0.03135999999999893 -0.18187158445925888 -9.8481223176349886e-06 0.18188143258157652 -0.18187158445925888 -9.8481223176349886e-06 0.18188143258157652
0.031369999999998933 -0.1816556647327161 -9.9689145827142056e-06 0.18166566917443561 -0.1816556647327161 -9.9689145827142056e-06 0.18166566917443561
0.031379999999998937 -0.18143718705232459 -1.0089706847793423e-05 0.18144727675917238 -0.18143718705232459 -1.0089706847793423e-05 0.18144727675917238
0.03138999999999894 -0.18121610878552019 -1.0203393685515039e-05 0.18122632639006042 -0.18121610878552019 -1.0203393685515039e-05 0.18122632639006042
0.031399999999998943 -0.18099247256486706 -1.0331291377951857e-05 0.18100278964539029 -0.18099247256486706 -1.0331291377951857e-05 0.18100278964539029
0.031409999999998946 -0.18076624996865576 -1.0437872788315872e-05 0.18077668073601671 -0.18076624996865576 -1.0437872788315872e-05 0.18077668073601671
0.031419999999998949 -0.18053746941859572 -1.056577048075269e-05 0.18054804229450383 -0.18053746941859572 -1.056577048075269e-05 0.18054804229450383
0.031429999999998952 -0.18030613091468695 -1.0679457318474306e-05 0.18031681747743278 -0.18030613091468695 -1.0679457318474306e-05 0.18031681747743278
0.031439999999998955 -0.18007220603522001 -1.0800249583553523e-05 0.18008300628480356 -0.18007220603522001 -1.0800249583553523e-05 0.18008300628480356
0.031449999999998958 -0.17983573741275904 -1.0913936421275139e-05 0.1798466371383256 -0.17983573741275904 -1.0913936421275139e-05 0.1798466371383256
0.031459999999998961 -0.17959669662559463 -1.1027623258996755e-05 0.17960773845970834 -0.17959669662559463 -1.1027623258996755e-05 0.17960773845970834
0.031469999999998964 -0.17935514051714563 -1.1155520951433573e-05 0.17936626761638763 -0.17935514051714563 -1.1155520951433573e-05 0.17936626761638763
0.031479999999998967 -0.17911099803313846 -1.127631321651279e-05 0.17912228145178233 -0.17911099803313846 -1.127631321651279e-05 0.17912228145178233
0.03148999999999897 -0.17886432601699198 -1.1382894626876805e-05 0.17887570891161886 -0.17886432601699198 -1.1382894626876805e-05 0.17887570891161886
0.031499999999998973 -0.17861508183614205 -1.1496581464598421e-05 0.17862659262846137 -0.17861508183614205 -1.1496581464598421e-05 0.17862659262846137
0.031509999999998976 -0.17836335075571697 -1.1617373729677638e-05 0.17837496102401929 -0.17836335075571697 -1.1617373729677638e-05 0.17837496102401929
0.031519999999998979 -0.17810904751058843 -1.1731060567399254e-05 0.17812075725487375 -0.17810904751058843 -1.1731060567399254e-05 0.17812075725487375
0.031529999999998982 -0.17785224315503001 -1.1858958259836072e-05 0.17786406658615306 -0.17785224315503001 -1.1858958259836072e-05 0.17786406658615306
0.031539999999998986 -0.17759286663476814 -1.1958434242842486e-05 0.17760484638529306 -0.17759286663476814 -1.1958434242842486e-05 0.17760484638529306
0.031549999999998989 -0.17733100321493112 -1.2086331935279304e-05 0.17734308244143904 -0.17733100321493112 -1.2086331935279304e-05 0.17734308244143904
0.031559999999998992 -0.17706661026295478 -1.220001877300092e-05 0.17707880317630043 -0.17706661026295478 -1.220001877300092e-05 0.17707880317630043
0.031569999999998995 -0.17679970198969386 -1.2313705610722536e-05 0.17681199437902251 -0.17679970198969386 -1.2313705610722536e-05 0.17681199437902251
0.031579999999998998 -0.17653027839514834 -1.2427392448444152e-05 0.17654271289302415 -0.17653027839514834 -1.2427392448444152e-05 0.17654271289302415
0.031589999999999001 -0.17625835369017295 -1.2548184713523369e-05 0.17627087345317705 -0.17625835369017295 -1.2548184713523369e-05 0.17627087345317705
