Time	VR	Vcn	Vbn	Van	Vbc	Vac	Vab	Vca
0.01494	191.736	119.028	-46.3165	-72.7116	-165.345	191.74	-26.3951	-191.74
0.01495	191.432	119.085	-46.7335	-72.3512	-165.818	191.436	-25.6177	-191.436
0.01496	191.126	119.14	-47.1498	-71.9897	-166.29	191.129	-24.8399	-191.129
0.01497	190.816	119.193	-47.5655	-71.6273	-166.758	190.82	-24.0618	-190.82
0.01498	190.504	119.244	-47.9805	-71.2638	-167.225	190.508	-23.2834	-190.508
0.01499	190.19	119.294	-48.3948	-70.8993	-167.689	190.194	-22.5046	-190.194
0.015	189.872	119.342	-48.8084	-70.5339	-168.151	189.876	-21.7255	-189.876
0.01501	189.552	119.389	-49.2213	-70.1674	-168.61	189.556	-20.946	-189.556
0.01502	189.23	119.434	-49.6336	-69.7999	-169.067	189.233	-20.1663	-189.233
0.01503	188.904	119.477	-50.0451	-69.4314	-169.522	188.908	-19.3863	-188.908
0.01504	188.576	119.518	-50.4559	-69.0619	-169.974	188.58	-18.606	-188.58
0.01505	188.245	119.558	-50.866	-68.6915	-170.424	188.249	-17.8255	-188.249
0.01506	187.912	119.596	-51.2754	-68.3201	-170.871	187.916	-17.0447	-187.916
0.01507	187.576	119.632	-51.684	-67.9477	-171.316	187.58	-16.2636	-187.58
0.01508	187.237	119.666	-52.0919	-67.5743	-171.758	187.241	-15.4824	-187.241
0.01509	186.895	119.699	-52.4991	-67.2	-172.198	186.899	-14.7009	-186.899
0.0151	186.551	119.73	-52.9055	-66.8247	-172.636	186.555	-13.9192	-186.555
0.01511	186.205	119.76	-53.3112	-66.4485	-173.071	186.208	-13.1373	-186.208
0.01512	185.855	119.788	-53.7161	-66.0713	-173.504	185.859	-12.3552	-185.859
0.01513	185.503	119.814	-54.1203	-65.6932	-173.934	185.507	-11.5729	-185.507
0.01514	185.148	119.838	-54.5236	-65.3142	-174.362	185.152	-10.7905	-185.152
0.01515	184.791	119.861	-54.9262	-64.9342	-174.787	184.795	-10.0079	-184.795
0.01516	184.431	119.882	-55.3281	-64.5533	-175.21	184.435	-9.22521	-184.435
0.01517	184.069	119.901	-55.7291	-64.1715	-175.63	184.072	-8.44236	-184.072
0.01518	183.703	119.918	-56.1294	-63.7888	-176.048	183.707	-7.65939	-183.707
0.01519	183.336	119.934	-56.5288	-63.4051	-176.463	183.339	-6.87631	-183.339
0.0152	182.965	119.948	-56.9275	-63.0206	-176.876	182.969	-6.09313	-182.969
0.01521	182.592	119.961	-57.3253	-62.6352	-177.286	182.596	-5.30986	-182.596
0.01522	182.217	119.971	-57.7223	-62.2488	-177.694	182.22	-4.52652	-182.22
0.01523	181.838	119.98	-58.1185	-61.8616	-178.099	181.842	-3.74312	-181.842
0.01524	181.458	119.988	-58.5139	-61.4736	-178.502	181.461	-2.95966	-181.461
0.01525	181.074	119.993	-58.9085	-61.0846	-178.902	181.078	-2.17616	-181.078
0.01526	180.688	119.997	-59.3022	-60.6948	-179.299	180.692	-1.39263	-180.692
0.01527	180.3	119.999	-59.695	-60.3041	-179.694	180.303	-0.609075	-180.303
0.01528	179.909	120	-60.087	-59.9126	-180.087	179.912	0.174485	-179.912
0.01529	179.515	119.999	-60.4782	-59.5202	-180.477	179.519	0.958042	-179.519
0.0153	179.119	119.996	-60.8685	-59.1269	-180.864	179.123	1.74159	-179.123
0.01531	178.72	119.991	-61.2579	-58.7328	-181.249	178.724	2.5251	-178.724
0.01532	178.319	119.985	-61.6465	-58.3379	-181.631	178.323	3.30859	-178.323
0.01533	177.915	119.977	-62.0342	-57.9422	-182.011	177.919	4.09202	-177.919
0.01534	177.509	119.967	-62.421	-57.5456	-182.388	177.512	4.8754	-177.512
0.01535	177.1	119.955	-62.8069	-57.1482	-182.762	177.104	5.65871	-177.104
0.01536	176.689	119.942	-63.192	-56.75	-183.134	176.692	6.44194	-176.692
0.01537	176.275	119.927	-63.5761	-56.351	-183.503	176.278	7.22507	-176.278
0.01538	175.858	119.911	-63.9593	-55.9512	-183.87	175.862	8.00811	-175.862
0.01539	175.44	119.892	-64.3417	-55.5506	-184.234	175.443	8.79103	-175.443
0.0154	175.018	119.872	-64.7231	-55.1492	-184.596	175.022	9.57382	-175.022
0.01541	174.594	119.851	-65.1035	-54.7471	-184.954	174.598	10.3565	-174.598
0.01542	174.168	119.827	-65.4831	-54.3441	-185.31	174.171	11.139	-174.171
0.01543	173.739	119.802	-65.8617	-53.9404	-185.664	173.743	11.9213	-173.743
0.01544	173.308	119.775	-66.2394	-53.5359	-186.015	173.311	12.7035	-173.311
0.01545	172.874	119.747	-66.6162	-53.1306	-186.363	172.878	13.4855	-172.878
0.01546	172.438	119.717	-66.992	-52.7246	-186.709	172.441	14.2673	-172.441
0.01547	171.999	119.685	-67.3668	-52.3179	-187.052	172.003	15.049	-172.003
0.01548	171.558	119.651	-67.7407	-51.9104	-187.392	171.562	15.8304	-171.562
0.01549	171.115	119.616	-68.1137	-51.5021	-187.73	171.118	16.6115	-171.118
0.0155	170.669	119.579	-68.4856	-51.0932	-188.065	170.672	17.3925	-170.672
0.01551	170.22	119.54	-68.8566	-50.6835	-188.397	170.224	18.1731	-170.224
0.01552	169.77	119.5	-69.2266	-50.2731	-188.726	169.773	18.9536	-169.773
0.01553	169.316	119.458	-69.5957	-49.8619	-189.053	169.32	19.7337	-169.32
0.01554	168.861	119.414	-69.9637	-49.4501	-189.378	168.864	20.5136	-168.864
0.01555	168.403	119.368	-70.3307	-49.0376	-189.699	168.406	21.2932	-168.406
0.01556	167.942	119.321	-70.6968	-48.6243	-190.018	167.946	22.0725	-167.946
0.01557	167.479	119.272	-71.0618	-48.2104	-190.334	167.483	22.8515	-167.483
0.01558	167.014	119.222	-71.4259	-47.7958	-190.648	167.018	23.6301	-167.018
0.01559	166.547	119.17	-71.7889	-47.3805	-190.958	166.55	24.4084	-166.55
0.0156	166.077	119.116	-72.1509	-46.9645	-191.266	166.08	25.1864	-166.08
0.01561	165.604	119.06	-72.5118	-46.5479	-191.572	165.608	25.964	-165.608
0.01562	165.13	119.003	-72.8718	-46.1306	-191.874	165.133	26.7412	-165.133
0.01563	164.653	118.943	-73.2307	-45.7126	-192.174	164.656	27.5181	-164.656
0.01564	164.173	118.883	-73.5886	-45.294	-192.471	164.177	28.2945	-164.177
0.01565	163.692	118.82	-73.9454	-44.8748	-192.766	163.695	29.0706	-163.695
0.01566	163.208	118.756	-74.3011	-44.4549	-193.057	163.211	29.8462	-163.211
0.01567	162.722	118.69	-74.6559	-44.0344	-193.346	162.725	30.6215	-162.725
0.01568	162.233	118.623	-75.0095	-43.6132	-193.632	162.236	31.3963	-162.236
0.01569	161.742	118.554	-75.3621	-43.1915	-193.916	161.745	32.1706	-161.745
0.0157	161.249	118.483	-75.7136	-42.7691	-194.196	161.252	32.9445	-161.252
0.01571	160.753	118.41	-76.064	-42.3461	-194.474	160.756	33.7179	-160.756
0.01572	160.255	118.336	-76.4134	-41.9225	-194.749	160.259	34.4909	-160.259
0.01573	159.755	118.26	-76.7617	-41.4984	-195.022	159.759	35.2633	-159.759
0.01574	159.253	118.183	-77.1088	-41.0736	-195.291	159.256	36.0353	-159.256
0.01575	158.748	118.103	-77.4549	-40.6482	-195.558	158.752	36.8067	-158.752
0.01576	158.242	118.022	-77.7999	-40.2223	-195.822	158.245	37.5776	-158.245
0.01577	157.732	117.94	-78.1438	-39.7958	-196.084	157.736	38.348	-157.736
0.01578	157.221	117.855	-78.4865	-39.3687	-196.342	157.224	39.1178	-157.224
0.01579	156.707	117.769	-78.8282	-38.9411	-196.598	156.711	39.8871	-156.711
0.0158	156.192	117.682	-79.1687	-38.5129	-196.851	156.195	40.6558	-156.195
0.01581	155.674	117.592	-79.5081	-38.0842	-197.101	155.677	41.4239	-155.677
0.01582	155.153	117.501	-79.8464	-37.6549	-197.348	155.156	42.1915	-155.156
0.01583	154.631	117.409	-80.1835	-37.2251	-197.592	154.634	42.9584	-154.634
0.01584	154.106	117.314	-80.5195	-36.7948	-197.834	154.109	43.7248	-154.109
0.01585	153.579	117.218	-80.8544	-36.3639	-198.073	153.582	44.4905	-153.582
0.01586	153.05	117.121	-81.1881	-35.9326	-198.309	153.053	45.2556	-153.053
0.01587	152.519	117.021	-81.5207	-35.5007	-198.542	152.522	46.02	-152.522
0.01588	151.986	116.92	-81.8521	-35.0683	-198.773	151.989	46.7838	-151.989
0.01589	151.45	116.818	-82.1823	-34.6354	-199	151.453	47.5469	-151.453
0.0159	150.913	116.714	-82.5114	-34.202	-199.225	150.916	48.3093	-150.916
0.01591	150.373	116.608	-82.8392	-33.7681	-199.447	150.376	49.0711	-150.376
0.01592	149.831	116.5	-83.166	-33.3338	-199.666	149.834	49.8322	-149.834
0.01593	149.287	116.391	-83.4915	-32.899	-199.882	149.29	50.5925	-149.29
0.01594	148.74	116.28	-83.8158	-32.4637	-200.095	148.743	51.3521	-148.743
0.01595	148.192	116.167	-84.139	-32.0279	-200.306	148.195	52.111	-148.195
0.01596	147.642	116.053	-84.4609	-31.5917	-200.514	147.645	52.8692	-147.645
0.01597	147.089	115.937	-84.7817	-31.1551	-200.719	147.092	53.6266	-147.092
0.01598	146.534	115.819	-85.1013	-30.718	-200.921	146.537	54.3833	-146.537
0.01599	145.978	115.7	-85.4196	-30.2805	-201.12	145.981	55.1391	-145.981
0.016	145.419	115.579	-85.7367	-29.8425	-201.316	145.422	55.8942	-145.422
0.01601	144.858	115.457	-86.0526	-29.4041	-201.51	144.861	56.6485	-144.861
0.01602	144.295	115.333	-86.3673	-28.9653	-201.7	144.298	57.402	-144.298
0.01603	143.73	115.207	-86.6808	-28.5261	-201.888	143.733	58.1547	-143.733
0.01604	143.163	115.08	-86.993	-28.0865	-202.073	143.166	58.9065	-143.166
0.01605	142.594	114.951	-87.304	-27.6464	-202.255	142.597	59.6576	-142.597
0.01606	142.023	114.82	-87.6137	-27.206	-202.434	142.026	60.4077	-142.026
0.01607	141.45	114.688	-87.9223	-26.7652	-202.61	141.453	61.157	-141.453
0.01608	140.875	114.554	-88.2295	-26.3241	-202.783	140.878	61.9055	-140.878
0.01609	140.298	114.418	-88.5355	-25.8825	-202.954	140.301	62.653	-140.301
0.0161	139.719	114.281	-88.8403	-25.4406	-203.121	139.722	63.3997	-139.722
0.01611	139.138	114.142	-89.1437	-24.9983	-203.286	139.14	64.1454	-139.14
0.01612	138.555	114.002	-89.446	-24.5556	-203.448	138.557	64.8903	-138.557
0.01613	137.97	113.86	-89.7469	-24.1127	-203.607	137.972	65.6342	-137.972
0.01614	137.383	113.716	-90.0466	-23.6693	-203.763	137.385	66.3772	-137.385
0.01615	136.794	113.571	-90.3449	-23.2257	-203.916	136.796	67.1193	-136.796
0.01616	136.203	113.424	-90.6421	-22.7817	-204.066	136.206	67.8604	-136.206
0.01617	135.61	113.275	-90.9379	-22.3373	-204.213	135.613	68.6005	-135.613
0.01618	135.015	113.125	-91.2324	-21.8927	-204.358	135.018	69.3397	-135.018
0.01619	134.419	112.974	-91.5256	-21.4478	-204.499	134.421	70.0779	-134.421
0.0162	133.82	112.82	-91.8175	-21.0025	-204.638	133.823	70.815	-133.823
0.01621	133.22	112.665	-92.1082	-20.5569	-204.773	133.222	71.5512	-133.222
0.01622	132.617	112.509	-92.3975	-20.1111	-204.906	132.62	72.2864	-132.62
0.01623	132.013	112.351	-92.6855	-19.665	-205.036	132.016	73.0205	-132.016
0.01624	131.407	112.191	-92.9722	-19.2186	-205.163	131.409	73.7536	-131.409
0.01625	130.799	112.03	-93.2575	-18.7719	-205.287	130.801	74.4856	-130.801
0.01626	130.189	111.867	-93.5415	-18.3249	-205.408	130.192	75.2166	-130.192
0.01627	129.577	111.702	-93.8243	-17.8777	-205.526	129.58	75.9465	-129.58
0.01628	128.964	111.536	-94.1056	-17.4302	-205.642	128.966	76.6754	-128.966
0.01629	128.348	111.368	-94.3857	-16.9825	-205.754	128.351	77.4031	-128.351
0.0163	127.731	111.199	-94.6644	-16.5346	-205.863	127.734	78.1298	-127.734
0.01631	127.112	111.028	-94.9417	-16.0864	-205.97	127.115	78.8553	-127.115
0.01632	126.491	110.856	-95.2177	-15.638	-206.073	126.494	79.5797	-126.494
0.01633	125.869	110.682	-95.4923	-15.1893	-206.174	125.871	80.303	-125.871
0.01634	125.244	110.506	-95.7656	-14.7405	-206.272	125.247	81.0252	-125.247
0.01635	124.618	110.329	-96.0376	-14.2914	-206.367	124.621	81.7461	-124.621
0.01636	123.99	110.15	-96.3081	-13.8421	-206.459	123.993	82.466	-123.993
0.01637	123.36	109.97	-96.5773	-13.3927	-206.547	123.363	83.1846	-123.363
0.01638	122.729	109.788	-96.8451	-12.943	-206.633	122.731	83.9021	-122.731
0.01639	122.096	109.605	-97.1116	-12.4932	-206.716	122.098	84.6184	-122.098
0.0164	121.461	109.42	-97.3766	-12.0432	-206.797	121.463	85.3335	-121.463
0.01641	120.824	109.233	-97.6403	-11.593	-206.874	120.826	86.0473	-120.826
0.01642	120.186	109.045	-97.9026	-11.1426	-206.948	120.188	86.76	-120.188
0.01643	119.545	108.856	-98.1635	-10.6921	-207.019	119.548	87.4714	-119.548
0.01644	118.904	108.665	-98.423	-10.2414	-207.088	118.906	88.1816	-118.906
0.01645	118.26	108.472	-98.6811	-9.79064	-207.153	118.263	88.8905	-118.263
0.01646	117.615	108.278	-98.9378	-9.33969	-207.215	117.617	89.5981	-117.617
0.01647	116.968	108.082	-99.1931	-8.88861	-207.275	116.97	90.3045	-116.97
0.01648	116.32	107.885	-99.447	-8.4374	-207.332	116.322	91.0096	-116.322
0.01649	115.669	107.686	-99.6995	-7.98607	-207.385	115.672	91.7134	-115.672
0.0165	115.018	107.485	-99.9505	-7.53463	-207.436	115.02	92.4159	-115.02
0.01651	114.364	107.283	-100.2	-7.08308	-207.484	114.366	93.1171	-114.366
0.01652	113.709	107.08	-100.448	-6.63144	-207.528	113.711	93.817	-113.711
0.01653	113.052	106.875	-100.695	-6.17969	-207.57	113.055	94.5155	-113.055
0.01654	112.394	106.669	-100.941	-5.72786	-207.609	112.396	95.2127	-112.396
0.01655	111.734	106.461	-101.184	-5.27595	-207.645	111.736	95.9085	-111.736
0.01656	111.073	106.251	-101.427	-4.82396	-207.678	111.075	96.603	-111.075
0.01657	110.41	106.04	-101.668	-4.37191	-207.708	110.412	97.2961	-110.412
0.01658	109.745	105.827	-101.908	-3.91979	-207.735	109.747	97.9878	-109.747
0.01659	109.079	105.613	-102.146	-3.46762	-207.759	109.081	98.6781	-109.081
0.0166	108.411	105.398	-102.382	-3.01539	-207.78	108.413	99.367	-108.413
0.01661	107.742	105.181	-102.618	-2.56313	-207.799	107.744	100.055	-107.744
0.01662	107.071	104.962	-102.851	-2.11083	-207.814	107.073	100.741	-107.073
0.01663	106.399	104.742	-103.084	-1.6585	-207.826	106.401	101.425	-106.401
0.01664	105.725	104.521	-103.315	-1.20614	-207.835	105.727	102.108	-105.727
0.01665	105.05	104.298	-103.544	-0.753767	-207.842	105.052	102.79	-105.052
0.01666	104.373	104.073	-103.772	-0.301384	-207.845	104.375	103.471	-104.375
0.01667	207.841	103.847	-103.998	0.150797	-207.845	103.697	104.149	-103.697
0.01668	207.839	103.62	-104.223	0.603183	-207.843	103.017	104.826	-103.017
0.01669	207.833	103.391	-104.446	1.05556	-207.837	102.335	105.502	-102.335
0.0167	207.825	103.161	-104.668	1.50792	-207.829	101.653	106.176	-101.653
0.01671	207.814	102.929	-104.889	1.96027	-207.818	100.969	106.849	-100.969
0.01672	207.799	102.696	-105.108	2.41258	-207.803	100.283	107.52	-100.283
0.01673	207.782	102.461	-105.325	2.86486	-207.786	99.5959	108.19	-99.5959
0.01674	207.762	102.225	-105.541	3.3171	-207.766	98.9075	108.859	-98.9075
0.01675	207.739	101.987	-105.756	3.76929	-207.743	98.2176	109.525	-98.2176
0.01676	207.713	101.748	-105.969	4.22143	-207.717	97.5264	110.19	-97.5264
0.01677	207.684	101.507	-106.181	4.67351	-207.688	96.8337	110.854	-96.8337
0.01678	207.652	101.265	-106.391	5.12552	-207.656	96.1397	111.516	-96.1397
0.01679	207.617	101.022	-106.599	5.57746	-207.621	95.4443	112.177	-95.4443
0.0168	207.579	100.777	-106.806	6.02932	-207.583	94.7476	112.835	-94.7476
0.01681	207.538	100.531	-107.011	6.48109	-207.542	94.0495	113.493	-94.0495
0.01682	207.494	100.283	-107.215	6.93277	-207.498	93.3501	114.148	-93.3501
0.01683	207.447	100.034	-107.418	7.38436	-207.452	92.6494	114.802	-92.6494
0.01684	207.398	99.7831	-107.619	7.83584	-207.402	91.9473	115.455	-91.9473
0.01685	207.345	99.5311	-107.818	8.2872	-207.349	91.2439	116.105	-91.2439
0.01686	207.29	99.2777	-108.016	8.73845	-207.294	90.5393	116.754	-90.5393
0.01687	207.231	99.0229	-108.212	9.18958	-207.235	89.8333	117.402	-89.8333
0.01688	207.17	98.7666	-108.407	9.64057	-207.174	89.1261	118.048	-89.1261
0.01689	207.105	98.509	-108.6	10.0914	-207.109	88.4176	118.692	-88.4176
0.0169	207.038	98.25	-108.792	10.5421	-207.042	87.7078	119.334	-87.7078
0.01691	206.967	97.9895	-108.982	10.9927	-206.972	86.9968	119.975	-86.9968
0.01692	206.894	97.7277	-109.171	11.4431	-206.898	86.2846	120.614	-86.2846
0.01693	206.818	97.4645	-109.358	11.8934	-206.822	85.5711	121.251	-85.5711
0.01694	206.739	97.1999	-109.543	12.3434	-206.743	84.8564	121.887	-84.8564
0.01695	206.657	96.9339	-109.727	12.7933	-206.661	84.1406	122.52	-84.1406
0.01696	206.572	96.6665	-109.909	13.2431	-206.576	83.4235	123.152	-83.4235
0.01697	206.484	96.3978	-110.09	13.6926	-206.488	82.7052	123.783	-82.7052
0.01698	206.393	96.1277	-110.269	14.1419	-206.397	81.9858	124.411	-81.9858
0.01699	206.299	95.8562	-110.447	14.5911	-206.303	81.2652	125.038	-81.2652
0.017	206.202	95.5834	-110.623	15.04	-206.207	80.5434	125.663	-80.5434
0.01701	206.103	95.3092	-110.798	15.4887	-206.107	79.8205	126.286	-79.8205
0.01702	206	95.0336	-110.971	15.9372	-206.004	79.0964	126.908	-79.0964
0.01703	205.895	94.7567	-111.142	16.3855	-205.899	78.3713	127.527	-78.3713
0.01704	205.786	94.4785	-111.312	16.8335	-205.79	77.645	128.145	-77.645
0.01705	205.675	94.1989	-111.48	17.2813	-205.679	76.9176	128.761	-76.9176
0.01706	205.561	93.918	-111.647	17.7288	-205.565	76.1891	129.375	-76.1891
0.01707	205.443	93.6357	-111.812	18.1761	-205.447	75.4596	129.988	-75.4596
0.01708	205.323	93.3521	-111.975	18.6232	-205.327	74.729	130.598	-74.729
0.01709	205.2	93.0672	-112.137	19.07	-205.204	73.9973	131.207	-73.9973
0.0171	205.074	92.781	-112.297	19.5165	-205.078	73.2645	131.814	-73.2645
0.01711	204.945	92.4934	-112.456	19.9627	-204.949	72.5307	132.419	-72.5307
0.01712	204.813	92.2045	-112.613	20.4086	-204.818	71.7959	133.022	-71.7959
0.01713	204.679	91.9144	-112.768	20.8543	-204.683	71.0601	133.623	-71.0601
0.01714	204.541	91.6229	-112.922	21.2996	-204.545	70.3232	134.222	-70.3232
0.01715	204.401	91.3301	-113.075	21.7447	-204.405	69.5854	134.819	-69.5854
0.01716	204.257	91.036	-113.225	22.1894	-204.261	68.8465	135.415	-68.8465
0.01717	204.111	90.7406	-113.374	22.6339	-204.115	68.1067	136.008	-68.1067
0.01718	203.962	90.4439	-113.522	23.078	-203.966	67.3659	136.6	-67.3659
0.01719	203.809	90.146	-113.668	23.5218	-203.813	66.6242	137.189	-66.6242
0.0172	203.654	89.8467	-113.812	23.9652	-203.658	65.8815	137.777	-65.8815
0.01721	203.496	89.5462	-113.954	24.4083	-203.501	65.1379	138.363	-65.1379
0.01722	203.336	89.2444	-114.095	24.8511	-203.34	64.3934	138.946	-64.3934
0.01723	203.172	88.9414	-114.235	25.2935	-203.176	63.6479	139.528	-63.6479
0.01724	203.005	88.637	-114.372	25.7355	-203.009	62.9015	140.108	-62.9015
0.01725	202.836	88.3314	-114.508	26.1772	-202.84	62.1543	140.686	-62.1543
0.01726	202.663	88.0246	-114.643	26.6185	-202.668	61.4061	141.261	-61.4061
0.01727	202.488	87.7165	-114.776	27.0594	-202.492	60.6571	141.835	-60.6571
0.01728	202.31	87.4072	-114.907	27.5	-202.314	59.9072	142.407	-59.9072
0.01729	202.129	87.0966	-115.037	27.9401	-202.133	59.1565	142.977	-59.1565
0.0173	201.945	86.7848	-115.164	28.3799	-201.949	58.4049	143.544	-58.4049
0.01731	201.758	86.4717	-115.291	28.8192	-201.763	57.6525	144.11	-57.6525
0.01732	201.569	86.1575	-115.415	29.2582	-201.573	56.8993	144.674	-56.8993
0.01733	201.376	85.842	-115.538	29.6967	-201.38	56.1453	145.235	-56.1453
0.01734	201.181	85.5252	-115.66	30.1348	-201.185	55.3904	145.795	-55.3904
0.01735	200.983	85.2073	-115.78	30.5725	-200.987	54.6348	146.352	-54.6348
0.01736	200.782	84.8881	-115.898	31.0097	-200.786	53.8784	146.907	-53.8784
0.01737	200.578	84.5678	-116.014	31.4465	-200.582	53.1213	147.461	-53.1213
0.01738	200.371	84.2462	-116.129	31.8829	-200.375	52.3633	148.012	-52.3633
0.01739	200.162	83.9235	-116.242	32.3188	-200.166	51.6047	148.561	-51.6047
0.0174	199.949	83.5995	-116.354	32.7542	-199.953	50.8453	149.108	-50.8453
0.01741	199.734	83.2744	-116.463	33.1892	-199.738	50.0852	149.653	-50.0852
0.01742	199.516	82.9481	-116.572	33.6237	-199.52	49.3244	150.195	-49.3244
0.01743	199.295	82.6206	-116.678	34.0577	-199.299	48.5628	150.736	-48.5628
0.01744	199.071	82.2919	-116.783	34.4913	-199.075	47.8006	151.274	-47.8006
0.01745	198.844	81.9621	-116.886	34.9243	-198.848	47.0377	151.811	-47.0377
0.01746	198.615	81.6311	-116.988	35.3569	-198.619	46.2742	152.345	-46.2742
0.01747	198.383	81.2989	-117.088	35.789	-198.387	45.5099	152.877	-45.5099
0.01748	198.147	80.9656	-117.186	36.2205	-198.151	44.7451	153.406	-44.7451
0.01749	197.91	80.6311	-117.282	36.6515	-197.914	43.9796	153.934	-43.9796
0.0175	197.669	80.2955	-117.377	37.082	-197.673	43.2134	154.459	-43.2134
0.01751	197.425	79.9587	-117.471	37.512	-197.429	42.4467	154.983	-42.4467
0.01752	197.179	79.6208	-117.562	37.9415	-197.183	41.6793	155.504	-41.6793
0.01753	196.93	79.2818	-117.652	38.3704	-196.934	40.9114	156.022	-40.9114
0.01754	196.678	78.9416	-117.74	38.7987	-196.682	40.1429	156.539	-40.1429
0.01755	196.423	78.6004	-117.827	39.2266	-196.427	39.3738	157.053	-39.3738
0.01756	196.166	78.258	-117.912	39.6538	-196.17	38.6041	157.565	-38.6041
0.01757	195.905	77.9145	-117.995	40.0805	-195.909	37.8339	158.075	-37.8339
0.01758	195.642	77.5698	-118.076	40.5066	-195.646	37.0632	158.583	-37.0632
0.01759	195.376	77.2241	-118.156	40.9322	-195.38	36.2919	159.088	-36.2919
0.0176	195.108	76.8773	-118.234	41.3572	-195.112	35.5202	159.591	-35.5202
0.01761	194.836	76.5294	-118.311	41.7815	-194.84	34.7479	160.092	-34.7479
0.01762	194.562	76.1804	-118.386	42.2053	-194.566	33.9751	160.591	-33.9751
0.01763	194.285	75.8303	-118.459	42.6285	-194.289	33.2018	161.087	-33.2018
0.01764	194.005	75.4792	-118.53	43.0511	-194.009	32.4281	161.581	-32.4281
0.01765	193.723	75.127	-118.6	43.473	-193.727	31.6539	162.073	-31.6539
0.01766	193.438	74.7737	-118.668	43.8944	-193.442	30.8793	162.562	-30.8793
0.01767	193.15	74.4193	-118.734	44.3151	-193.154	30.1042	163.049	-30.1042
0.01768	192.859	74.0639	-118.799	44.7352	-192.863	29.3287	163.534	-29.3287
0.01769	192.565	73.7074	-118.862	45.1547	-192.569	28.5527	164.017	-28.5527
0.0177	192.269	73.3499	-118.923	45.5735	-192.273	27.7764	164.497	-27.7764
0.01771	191.97	72.9913	-118.983	45.9917	-191.974	26.9997	164.974	-26.9997
0.01772	191.669	72.6318	-119.041	46.4092	-191.672	26.2226	165.45	-26.2226
0.01773	191.364	72.2711	-119.097	46.826	-191.368	25.4451	165.923	-25.4451
0.01774	191.057	71.9095	-119.152	47.2422	-191.061	24.6672	166.394	-24.6672
0.01775	190.747	71.5468	-119.204	47.6577	-190.751	23.889	166.862	-23.889
0.01776	190.435	71.1831	-119.256	48.0726	-190.439	23.1105	167.328	-23.1105
0.01777	190.12	70.8184	-119.305	48.4867	-190.123	22.3316	167.792	-22.3316
0.01778	189.802	70.4527	-119.353	48.9002	-189.805	21.5525	168.253	-21.5525
0.01779	189.481	70.086	-119.399	49.313	-189.485	20.773	168.712	-20.773
0.0178	189.158	69.7183	-119.443	49.7251	-189.161	19.9932	169.168	-19.9932
0.01781	188.832	69.3496	-119.486	50.1364	-188.835	19.2131	169.622	-19.2131
0.01782	188.503	68.9799	-119.527	50.5471	-188.507	18.4328	170.074	-18.4328
0.01783	188.172	68.6092	-119.566	50.957	-188.175	17.6522	170.523	-17.6522
0.01784	187.837	68.2376	-119.604	51.3662	-187.841	16.8713	170.97	-16.8713
0.01785	187.501	67.865	-119.639	51.7747	-187.504	16.0902	171.414	-16.0902
0.01786	187.161	67.4914	-119.674	52.1825	-187.165	15.3089	171.856	-15.3089
0.01787	186.819	67.1169	-119.706	52.5895	-186.823	14.5274	172.296	-14.5274
0.01788	186.475	66.7414	-119.737	52.9957	-186.478	13.7456	172.733	-13.7456
0.01789	186.127	66.3649	-119.766	53.4012	-186.131	12.9637	173.167	-12.9637
0.0179	185.777	65.9875	-119.793	53.806	-185.781	12.1816	173.599	-12.1816
0.01791	185.425	65.6092	-119.819	54.21	-185.428	11.3993	174.029	-11.3993
0.01792	185.069	65.23	-119.843	54.6132	-185.073	10.6168	174.456	-10.6168
0.01793	184.711	64.8498	-119.865	55.0156	-184.715	9.83419	174.881	-9.83419
0.01794	184.351	64.4687	-119.886	55.4173	-184.354	9.05144	175.303	-9.05144
0.01795	183.988	64.0867	-119.905	55.8181	-183.991	8.26856	175.723	-8.26856
0.01796	183.622	63.7038	-119.922	56.2182	-183.626	7.48556	176.14	-7.48556
0.01797	183.253	63.3199	-119.937	56.6175	-183.257	6.70246	176.555	-6.70246
0.01798	182.882	62.9352	-119.951	57.0159	-182.886	5.91926	176.967	-5.91926
0.01799	182.509	62.5496	-119.963	57.4136	-182.513	5.13597	177.377	-5.13597
0.018	182.133	62.1631	-119.973	57.8104	-182.136	4.35262	177.784	-4.35262
0.01801	181.754	61.7757	-119.982	58.2065	-181.758	3.5692	178.188	-3.5692
0.01802	181.373	61.3874	-119.989	58.6017	-181.376	2.78573	178.591	-2.78573
0.01803	180.989	60.9982	-119.994	58.996	-180.992	2.00222	178.99	-2.00222
0.01804	180.602	60.6082	-119.998	59.3895	-180.606	1.21869	179.387	-1.21869
0.01805	180.213	60.2173	-119.999	59.7822	-180.217	0.435131	179.782	-0.435131
0.01806	179.821	59.8256	-119.999	60.174	-179.825	-0.348429	180.174	0.348429
0.01807	179.427	59.433	-119.998	60.565	-179.431	-1.13198	180.563	1.13198
0.01808	179.031	59.0396	-119.995	60.9551	-179.034	-1.91552	180.95	1.91552
0.01809	178.631	58.6453	-119.99	61.3444	-178.635	-2.69904	181.334	2.69904
0.0181	178.229	58.2502	-119.983	61.7327	-178.233	-3.48251	181.716	3.48251
0.01811	177.825	57.8543	-119.974	62.1202	-177.829	-4.26593	182.095	4.26593
0.01812	177.418	57.4576	-119.964	62.5069	-177.422	-5.0493	182.471	5.0493
