Time Van Vbn Vcn VR
0.0029400000000000068 98.446206089544347 -91.723201632054327 -6.7230044574544925 0.029525004325350324
0.0029500000000000069 98.630514046379631 -91.493643362732087 -7.1368706836119244 0.029580280129664516
0.0029600000000000069 98.813420245291169 -91.262784766215987 -7.5506354790394754 0.029635135532743107
0.0029700000000000069 98.994922086776995 -91.030629123517741 -7.9642929632235235 0.029689569754907552
0.0029800000000000069 99.175016991294171 -90.797179734082846 -8.3778372571754929 0.029743582022589976
0.002990000000000007 99.353702399295486 -90.56243991574388 -8.7912624835157605 0.029797171568105796
0.003000000000000007 99.530975771265759 -90.326413004673299 -9.2045627665565277 0.029850337629895307
0.003010000000000007 99.706834587757967 -90.089102355335925 -9.6177322323860235 0.0299030794522821
0.0030200000000000071 99.8812763494291 -89.850511340441358 -10.030765008951699 0.029955396285728852
0.0030300000000000071 100.05429857707557 -89.610643350896098 -10.44365522614336 0.030007287386723647
0.0030400000000000071 100.22589881166854 -89.369501795755156 -10.856397015877214 0.03005875201768049
0.0030500000000000071 100.39607461438884 -89.127090102173824 -11.268984512178774 0.030109789447294588
0.0030600000000000072 100.56482356666162 -88.883411715358875 -11.681411851266422 0.030160398950130229
0.0030700000000000072 100.73214327019075 -88.638470098519548 -12.093673171634837 0.030210579806905002
0.0030800000000000072 100.89803134699287 -88.392268732818408 -12.505762614138062 0.030260331304489796
0.0030900000000000072 101.06248543943124 -88.144811117321808 -12.917674322072934 0.030309652735809323
0.0031000000000000073 101.22550321024916 -87.896100768950205 -13.329402441262399 0.030358543399870541
0.0031100000000000073 101.38708234260328 -87.646141222428213 -13.740941120138464 0.030407002601819499
0.0031200000000000073 101.54722054009648 -87.394936030234248 -14.152284509825529 0.030455029652912913
0.0031300000000000073 101.70591552681047 -87.142488762550173 -14.563426764223598 0.030502623870674483
0.0031400000000000074 101.86316504733824 -86.888803007210385 -14.974362040091115 0.030549784578610684
0.0031500000000000074 102.01896686681607 -86.633882369651033 -15.385084497128167 0.030596511106480762
0.0031600000000000074 102.17331877095518 -86.377730472858659 -15.79558829805964 0.030642802790225687
0.0031700000000000074 102.32621856607338 -86.120350957318706 -16.205867608717703 0.030688658971939731
0.0031800000000000075 102.47766407912611 -85.861747480963814 -16.615916598125267 0.03073407899982783
0.0031900000000000075 102.62765315773746 -85.601923719121785 -17.025729438578637 0.030779062228432963
0.0032000000000000075 102.77618367023055 -85.340883364463394 -17.43530030573006 0.030823608018437199
0.0032100000000000076 102.92325350565807 -85.078630126949875 -17.844623378671052 0.030867715736789592
0.0032200000000000076 103.0688605738321 -84.815167733780271 -18.253692840014658 0.030911384756521443
0.0032300000000000076 103.21300280535394 -84.550499929338329 -18.662502875978319 0.030954614457073149
0.0032400000000000076 103.35567815164336 -84.284630475139437 -19.071047676466605 0.030997404224024194
0.0032500000000000077 103.49688458496792 -84.017563149777004 -19.479321435153544 0.031039753449263685
0.0032600000000000077 103.63662009847161 -83.749301748868888 -19.88731834956527 0.031081661530876659
0.0032700000000000077 103.7748827062035 -83.47985008500342 -20.295032621162619 0.031123127873271983
0.0032800000000000077 103.91167044314589 -83.209211987685137 -20.702458455423244 0.031164151887168146
0.0032900000000000078 104.04698136524226 -82.937391303280492 -21.109590061924159 0.031204732989451145
0.0033000000000000078 104.18081354942485 -82.664391894963089 -21.516421654424171 0.031244870603444497
0.0033100000000000078 104.31316509364217 -82.39021764265874 -21.92294745094577 0.031284564158610806
0.0033200000000000078 104.44403411688573 -82.114872442990531 -22.32916167385746 0.03132381309093546
0.0033300000000000079 104.57341875921708 -81.838360209223197 -22.73505854995615 0.031362616842486091
0.0033400000000000079 104.70131718179405 -81.56068487120767 -23.140632310548582 0.031400974861881537
0.0033500000000000079 104.82772756689695 -81.281850375325064 -23.545877191534011 0.031438886603851302
0.0033600000000000079 104.95264811795438 -81.001860684430866 -23.95078743348563 0.031476351529718727
0.003370000000000008 105.0760770595688 -80.720719777798308 -24.35535728173258 0.031513369106932032
0.003380000000000008 105.19801263754178 -80.438431651061933 -24.759580986441879 0.031549938809391165
0.003390000000000008 105.31845311889883 -80.155000316160908 -25.163452802699915 0.031586060117419379
0.0034000000000000081 105.4373967919141 -79.870429801281873 -25.566966990594118 0.031621732517621126
0.0034100000000000081 105.5548419661347 -79.584724150801748 -25.97011781529482 0.031656955502938899
0.0034200000000000081 105.67078697240477 -79.297887425230257 -26.372899547136399 0.03169172857293745
0.0034300000000000081 105.78523016288912 -79.009923701152147 -26.775306461698797 0.031726051233277985
0.0034400000000000082 105.89816991109669 -78.720837071169314 -27.177332839889129 0.031759922996229761
0.0034500000000000082 106.00960461190367 -78.430631643842759 -27.578972968022647 0.03179334338032902
0.0034600000000000082 106.11953268157629 -78.139311543633909 -27.980221137904046 0.031826311910677418
0.0034700000000000082 106.22795255779336 -77.846880910846224 -28.38107164690879 0.031858828118643601
0.0034800000000000083 106.33486269966843 -77.55334390156635 -28.781518798063694 0.031890891542246891
0.0034900000000000083 106.44026158777179 -77.258704687604904 -29.18155690012842 0.03192250172560307
0.0035000000000000083 106.54414772415188 -76.962967456437269 -29.581180267676174 0.031953658219563863
0.0035100000000000083 106.64651963235679 -76.666136411144166 -29.980383221174119 0.031984360581319038
0.0035200000000000084 106.74737585745507 -76.368215770351725 -30.379160087064804 0.032014608374538511
0.0035300000000000084 106.84671496605657 -76.06920976817176 -30.777505197846235 0.032044401169230241
0.0035400000000000084 106.94453554633259 -75.769122654141412 -31.175412892152575 0.03207373854213813
0.0035500000000000084 107.04083620803624 -75.467958693162785 -31.572877514834833 0.032102620076187804
