Time Vab Vac Vba Vbc Vca Vcb VR
0.031569999999998995 -26.8057839226312 176.76166065675483 26.8057839226312 -149.95587673412362 -176.76166065675483 149.95587673412362 176.76165694422966
0.031579999999998998 -26.094475046721065 176.49236173280275 26.094475046721065 -150.39788668608168 -176.49236173280275 150.39788668608168 176.49235802593367
0.031589999999999001 -25.382795310559899 176.22055446172357 25.382795310559899 -150.83775915116365 -176.22055446172357 150.83775915116365 176.2205507605633
0.031599999999999004 -24.670754828692765 175.94624270650044 24.670754828692765 -151.27548787780768 -175.94624270650044 151.27548787780768 175.94623901110157
0.031609999999999007 -23.958363720790658 175.66943036571064 23.958363720790658 -151.71106664491998 -175.66943036571064 151.71106664491998 175.6694266761256
0.03161999999999901 -23.245632111507796 175.39012137346992 23.245632111507796 -152.14448926196212 -175.39012137346992 152.14448926196212 175.39011768975121
0.031629999999999013 -22.532570130338605 175.10831969937763 22.532570130338605 -152.57574956903903 -175.10831969937763 152.57574956903903 175.10831602157759
0.031639999999999016 -21.819187911471936 174.82402934845925 21.819187911471936 -153.00484143698733 -174.82402934845925 153.00484143698733 174.82402567663019
0.031649999999999019 -21.105495593647795 174.53725436110972 21.105495593647795 -153.43175876746193 -174.53725436110972 153.43175876746193 174.53725069530378
0.031659999999999022 -20.391503320014465 174.24799881303682 20.391503320014465 -153.85649549302235 -174.24799881303682 153.85649549302235 174.24799515330611
0.031669999999999025 -19.677221237982302 173.9562668152019 19.677221237982302 -154.27904557721959 -173.9562668152019 154.27904557721959 173.9562631615984
0.031679999999999028 -18.962659499080345 173.66206251376221 18.962659499080345 -154.69940301468188 -173.66206251376221 154.69940301468188 173.66205886633793
0.031689999999999031 -18.247828258813314 173.36539009001251 18.247828258813314 -155.11756183119923 -173.36539009001251 155.11756183119923 173.36538644881924
0.031699999999999035 -17.532737676515048 173.06625376032434 17.532737676515048 -155.5335160838093 -173.06625376032434 155.5335160838093 173.06625012541383
0.031709999999999038 -16.817397915205262 172.76465777608709 16.817397915205262 -155.94725986088184 -172.76465777608709 155.94725986088184 172.76465414751104
0.031719999999999041 -16.101819141446022 172.46060642364748 16.101819141446022 -156.35878728220146 -172.46060642364748 156.35878728220146 172.46060280145741
0.031729999999999044 -15.386011525195343 172.15410402424823 15.386011525195343 -156.76809249905287 -172.15410402424823 156.76809249905287 172.15410040849557
0.031739999999999047 -14.669985239663518 171.84515493396648 14.669985239663518 -157.17516969430295 -171.84515493396648 157.17516969430295 171.8451513247027
0.03174999999999905 -13.953750461169676 171.53376354365315 13.953750461169676 -157.58001308248345 -171.53376354365315 157.58001308248345 171.53375994092951
0.031759999999999053 -13.237317368995107 171.21993427886895 13.237317368995107 -157.98261690987385 -171.21993427886895 157.98261690987385 171.21993068273667
0.031769999999999056 -12.520696145239512 170.90367159982233 12.520696145239512 -158.38297545458283 -170.90367159982233 158.38297545458283 170.90366801033252
0.031779999999999059 -11.803896974677386 170.58498000130618 11.803896974677386 -158.78108302662881 -170.58498000130618 158.78108302662881 170.58497641850983
0.031789999999999062 -11.086930044611265 170.26386401263352 11.086930044611265 -159.17693396802224 -170.26386401263352 159.17693396802224 170.26386043658155
0.031799999999999065 -10.369805544727903 169.94032819757305 10.369805544727903 -159.57052265284514 -169.94032819757305 159.57052265284514 169.94032462831635
0.031809999999999068 -9.6525336669544544 169.61437715428525 9.6525336669544544 -159.96184348733078 -169.61437715428525 159.96184348733078 169.61437359187448
0.031819999999999071 -8.9351246053116853 169.2860155152558 8.9351246053116853 -160.3508909099441 -169.2860155152558 160.3508909099441 169.28601195974161
0.031829999999999074 -8.2175885557699857 168.95524794723022 8.2175885557699857 -160.73765939146023 -168.95524794723022 160.73765939146023 168.95524439866313
0.031839999999999077 -7.4999357161055613 168.62207915114814 7.4999357161055613 -161.12214343504257 -168.62207915114814 161.12214343504257 168.62207560957862
